line_no,line_up,station_num,station_0,name_0,station_1,name_1,station_2,name_2,station_3,name_3,station_4,name_4,station_5,name_5,station_6,name_6,station_7,name_7,station_8,name_8,station_9,name_9,station_10,name_10,station_11,name_11,station_12,name_12,station_13,name_13,station_14,name_14,station_15,name_15,station_16,name_16,station_17,name_17,station_18,name_18,station_19,name_19,station_20,name_20,station_21,name_21,station_22,name_22,station_23,name_23,station_24,name_24,station_25,name_25,station_26,name_26,station_27,name_27,station_28,name_28,station_29,name_29,station_30,name_30,station_31,name_31,station_32,name_32,station_33,name_33,station_34,name_34,station_35,name_35,station_36,name_36,station_37,name_37,station_38,name_38,station_39,name_39,station_40,name_40,station_41,name_41,station_42,name_42,station_43,name_43,station_44,name_44,station_45,name_45,station_46,name_46,station_47,name_47,station_48,name_48,station_49,name_49,station_50,name_50,station_51,name_51,station_52,name_52,station_53,name_53,station_54,name_54,station_55,name_55,station_56,name_56,station_57,name_57,station_58,name_58,station_59,name_59,station_60,name_60,station_61,name_61,station_62,name_62,station_63,name_63,station_64,name_64,station_65,name_65,station_66,name_66,station_67,name_67,station_68,name_68,station_69,name_69,station_70,name_70,station_71,name_71,station_72,name_72,station_73,name_73,station_74,name_74,station_75,name_75,station_76,name_76,station_77,name_77,station_78,name_78,station_79,name_79,station_80,name_80,station_81,name_81,station_82,name_82,station_83,name_83,station_84,name_84,station_85,name_85,station_86,name_86,station_87,name_87,station_88,name_88,station_89,name_89,station_90,name_90,station_91,name_91,station_92,name_92,station_93,name_93,station_94,name_94,station_95,name_95,station_96,name_96,station_97,name_97,station_98,name_98,station_99,name_99,station_100,name_100,station_101,name_101,station_102,name_102,station_103,name_103,station_104,name_104,station_105,name_105,station_106,name_106,station_107,name_107,station_108,name_108,station_109,name_109,station_110,name_110,station_111,name_111,station_112,name_112,station_113,name_113,station_114,name_114,station_115,name_115,station_116,name_116,station_117,name_117,station_118,name_118,station_119,name_119,station_120,name_120,station_121,name_121,station_122,name_122,station_123,name_123,station_124,name_124,station_125,name_125,station_126,name_126
108路,1,18,1596,高铁于家堡站(终点站),1387,公安街,4902,新华路,4899,新华书店,2272,巨川金海岸,4103,塘沽外滩公园,2452,金元宝商厦西,839,地道口[滨海塘沽],5500,洋货市场,1770,宏达公寓,2228,吉宁里,1800,杭州道中心北路,1801,杭州道医院,1803,杭州道福建北路,1253,妇幼医院,5968,珠江小区,5974,珠江里[滨海塘沽],1802,新河庄(杭州道),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534路,1,10,5110,西店子村,2616,康庄,842,墩庄子,3392,仇庄,5815,中郑各庄,2441,贾各庄,1594,高速公路口,2421,蓟州客运站正门,2420,蓟州客运站,2973,蓟州公交总站(老电车大酒店公交站),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837路,0,28,3767,双环村站(双环村公交站),6038,中心一号路,2195,佳园北里,2199,佳园里,2196,佳园南里,3440,千里堤翠溪园,5986,竹山路,4703,咸阳北路,3510,绮水苑,1551,阁林园,5607,跃进里[西青道],3092,民族中学,5190,西青道,5373,怡华路,2777,吕祖堂,1245,复兴路,2988,铃铛阁,5192,西马路,5064,西北角地铁站,3264,南马路,5076,西南角,3261,南门,3875,时代广场,3200,南市,843,多伦道,2352,津塔,2597,口腔医院(哈尔滨道口),5763,中心公园(承德道),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837路,1,30,5763,中心公园(承德道),2597,口腔医院(赤峰道口),2352,津塔,843,多伦道,4662,兴安路北安桥口,3200,南市,3875,时代广场,3261,南门,5076,西南角,3264,南马路,5192,西马路,2988,铃铛阁,1245,复兴路,2777,吕祖堂,5373,怡华路,4827,小西关,5190,西青道,3092,民族中学,5607,跃进里[西青道],3439,千禧园,1551,阁林园,3510,绮水苑,4703,咸阳北路,5986,竹山路,3440,千里堤翠溪园,2196,佳园南里,2199,佳园里,2195,佳园北里,6038,辰兴路佳宁道,3767,双环村站(双环村公交站),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746路,0,18,5154,西站公交站(C1站台),846,大丰桥,4645,先春园,2988,铃铛阁,2169,井冈山桥,4430,五十一中学,3092,民族中学,5603,跃升里,2180,交通职业学院,2276,建华医院,5450,杨柳青发电厂,3515,轻工职业学院(轻工机械厂),2831,柳云路,,,944,大柳滩桥,3163,农学院西校区,4729,小三河曾村,2465,金威创展园,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746路,1,18,2465,金威创展园,4729,小三河曾村,3163,农学院西校区,944,大柳滩桥,,,2831,柳云路,3515,轻工职业学院(轻工机械厂),5450,杨柳青发电厂,2276,建华医院,2180,交通职业学院,5603,跃升里,3092,民族中学,4430,五十一中学,2169,井冈山桥,2988,铃铛阁,4645,先春园,846,大丰桥,5154,西站公交站(C1站台),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
通勤快车21路,0,10,3764,双港新家园站(双港新家园公交站),2994,领世深白,2034,红磡钟楼,2031,红磡会馆,2035,红磡领世郡北门,852,大任庄北,2327,江水道,3475,汽配城,5970,珠江装饰城,962,大沽南路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
通勤快车21路,1,10,962,大沽南路,5970,珠江装饰城,3475,汽配城,2327,江水道,852,大任庄北,2035,红磡领世郡北门,2031,红磡会馆,2034,红磡钟楼,2994,领世深白,3764,双港新家园站(双港新家园公交站),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112路,0,24,4104,塘沽外滩公园和平路站,1972,海门大桥,4090,坨地,4941,新桥里,960,大沽化工厂,870,大化乐金公司,872,大化西门,965,大沽物流公司,948,大梁子派出所(新城派出所),4776,小梁子,871,大化技校,3180,南北卫里,3191,南地大楼,3192,南地新楼口,3151,鸣石园,1163,邓善沽中学,1162,邓善沽,3226,南开村北,3225,南开村,2107,黄圈村,2109,黄圈村委会,2110,黄圈村西,5217,鑫垣小区,4914,新城镇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112路,1,25,4914,新城镇,5217,鑫垣小区,2110,黄圈村西,2109,黄圈村委会,2107,黄圈村,3225,南开村,3226,南开村北,1162,邓善沽,1163,邓善沽中学,3151,鸣石园,3192,南地新楼口,3191,南地大楼,3180,南北卫里,871,大化技校,4776,小梁子,948,大梁子派出所(新城派出所),965,大沽物流公司,872,大化西门,870,大化乐金公司,960,大沽化工厂,4941,新桥里,4090,坨地,1972,海门大桥,1743,和平路,4104,塘沽外滩公园和平路站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729路,0,10,2625,开发区大楼公交总站(北辰开发区公交总站),3564,仁安路,3089,民安路,3243,南王平,1038,大诸庄[大诸庄路],5874,张四庄,5867,张五庄,887,大吕庄,4802,小田庄,4839,小马庄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729路,1,10,4839,小马庄,4802,小田庄,887,大吕庄,5867,张五庄,5874,张四庄,1038,大诸庄[大诸庄路],3243,南王平,3089,民安路,3564,仁安路,2625,开发区大楼公交总站(北辰开发区公交总站),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311路,0,4,3862,师范大学公交站(天津师范大学主校区),3864,师范大学西门,1439,工业大学新校区东门,901,大学城地铁站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311路,1,4,901,大学城地铁站,1439,工业大学新校区东门,3864,师范大学西门,3862,师范大学公交站(天津师范大学主校区),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311路(专线),0,7,901,大学城地铁站,1439,工业大学新校区东门,3864,师范大学西门,3862,师范大学公交站(天津师范大学主校区),1231,傅村,5298,傅村中学,5829,卓尔国际商贸城,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311路(专线),1,6,5829,卓尔国际商贸城,5298,傅村中学,3862,师范大学公交站(天津师范大学主校区),3864,师范大学西门,1439,工业大学新校区东门,901,大学城地铁站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620路(区间),0,6,901,大学城地铁站,1439,工业大学新校区东门,3864,师范大学西门,3862,师范大学公交站(天津师范大学主校区),2885,理工大学主校区,2884,理工大学主校区东门,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620路(区间),1,6,2884,理工大学主校区东门,2885,理工大学主校区,3862,师范大学公交站(天津师范大学主校区),3864,师范大学西门,1439,工业大学新校区东门,901,大学城地铁站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717路,0,13,2220,军粮城示范镇,2216,军华园,2213,军丽园,907,大安道,2218,军粮城地铁站,2700,乐易购生活购物广场,2324,机米厂综合楼,2217,军悦里,2219,军粮城市场,2157,九大桥,3443,啓新里,1756,和顺家园五区,1757,和顺家园六区,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717路,1,13,1757,和顺家园六区,1756,和顺家园五区,3443,啓新里,2157,九大桥,2219,军粮城市场,2217,军悦里,2324,机米厂综合楼,2700,乐易购生活购物广场,2218,军粮城地铁站,907,大安道,2213,军丽园,2216,军华园,2220,军粮城示范镇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684路,0,12,,,,,,,,,,,,,,,3032,龙顺园,3260,南里八口,2194,佳和雅庭,2193,佳和康庭,918,大寺新家园公交站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684路,1,12,918,大寺新家园公交站,2193,佳和康庭,2194,佳和雅庭,3260,南里八口,3032,龙顺园,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708路(北线),0,31,5182,西青公交总站(西青开发区公交站),2939,芦北路,4013,赛达大道,3106,玛歌庄园,4016,赛达路宏源道,2528,金雄集团,5189,西青开发区赛达园,5226,鑫源道,1769,宏源道,1785,惠友道,4656,兴华四支路,4654,兴华二支路,4652,兴华一支路,5187,西青开发区燃气公司,920,大寺镇政府,4652,兴华一支路,4654,兴华二支路,4656,兴华四支路,4655,兴华五支路,1369,飞马缝纫机,1593,高达食品设备,5188,西青开发区管委会,4659,兴华道,5587,谊龙花园,2467,金峰路,3391,亲亲家园,4016,赛达路宏源道,3106,玛歌庄园,4013,赛达大道,2939,芦北路,5182,西青公交总站(西青开发区公交站),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708路(北线),1,31,5182,西青公交总站(西青开发区公交站),2939,芦北路,4013,赛达大道,3106,玛歌庄园,4016,赛达路宏源道,3391,亲亲家园,2467,金峰路,5587,谊龙花园,4659,兴华道,5188,西青开发区管委会,1593,高达食品设备,1369,飞马缝纫机,4655,兴华五支路,4656,兴华四支路,4654,兴华二支路,4652,兴华一支路,5187,西青开发区燃气公司,920,大寺镇政府,4652,兴华一支路,4654,兴华二支路,4656,兴华四支路,1785,惠友道,1769,宏源道,5226,鑫源道,5189,西青开发区赛达园,2528,金雄集团,4016,赛达路宏源道,3106,玛歌庄园,4013,赛达大道,2939,芦北路,5182,西青公交总站(西青开发区公交站),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361路,0,11,5447,杨柳青临时客运站,5184,西青区政府,4905,新华道,5186,西青实验小学,,,944,大柳滩桥,5452,杨柳青庄园,3163,农学院西校区,3684,三里兴,942,大柳滩小学,943,大柳滩村委会,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361路,1,11,943,大柳滩村委会,942,大柳滩小学,3684,三里兴,3163,农学院西校区,5452,杨柳青庄园,944,大柳滩桥,,,5186,西青实验小学,4905,新华道,5184,西青区政府,5447,杨柳青临时客运站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92路,0,21,5759,中心公园(92路/827路),,,4235,天津站海河广场(天津站C1站台),2709,六纬路六经路,2708,六纬路八经路,2712,六纬路十二经路,2711,六纬路十三经路,4432,五十四中学,4363,田庄,1017,大直沽五号路,1019,大直沽后台(荐福道),945,大桥道,5748,中山门二号路,1746,和睦西里,5779,中心西道,5767,中心南道,5311,友爱东里,5749,中山门南里,2355,津塘路,5402,月牙河南路,3271,宁月花园,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92路,1,24,3271,宁月花园,5402,月牙河南路,2355,津塘路,1209,丰乐里,1468,广瑞路,3831,实验大楼(试验楼),5311,友爱东里,5767,中心南道,5779,中心西道,1746,和睦西里,1753,和静家园,5748,中山门二号路,945,大桥道,1018,大直沽后台(大直沽中路),1016,大直沽三号路,5377,怡安温泉公寓,4432,五十四中学,2711,六纬路十三经路,2712,六纬路十二经路,2708,六纬路八经路,2709,六纬路六经路,4233,天津站海河广场(天津站B1站台),2597,口腔医院(赤峰道口),5759,中心公园(92路/827路),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771路,0,25,4492,旺源道,3484,泉秀路,1881,浩源路,1788,惠民里,2184,京津公路杨村站,5622,运河城,4863,徐官屯医院,3857,市政工程公司,5248,馨如园,5251,馨盛园,946,大桥道市场,5546,育康园,3436,区体育馆,4510,武清建委,4084,团结西里东门,4082,团结东里,4428,五一阳光锦园,4427,五一阳光南区,2873,潞河苑,1333,福苑小区,3941,盛世华庭,1966,海达家乐二店,4028,顺驰小区,4518,武清老干部局,4508,武清城际站(终点站),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771路,1,25,4508,武清城际站(终点站),4518,武清老干部局,4028,顺驰小区,1966,海达家乐二店,3941,盛世华庭,1333,福苑小区,2873,潞河苑,4427,五一阳光南区,4428,五一阳光锦园,4082,团结东里,4084,团结西里东门,4510,武清建委,3436,区体育馆,5546,育康园,946,大桥道市场,5251,馨盛园,5248,馨如园,3857,市政工程公司,4863,徐官屯医院,5622,运河城,2184,京津公路杨村站,1788,惠民里,1881,浩源路,3484,泉秀路,4492,旺源道,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
通勤快车52路,0,16,2517,金钟新市镇,3567,仁德路,4640,信友道,3128,茗和里,4642,信德里,1793,慧捷路,2516,金钟新城生态社区,951,大毕庄,1437,工业区,4157,天山北路,4525,武警医院,5256,一号桥地铁站,1183,二号桥地铁站,2535,鉴开中学,5258,一百中学,4415,万科魅力城(终点站),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
通勤快车52路,1,16,4415,万科魅力城(终点站),5258,一百中学,2535,鉴开中学,1183,二号桥地铁站,5256,一号桥地铁站,4525,武警医院,4157,天山北路,1437,工业区,951,大毕庄,2516,金钟新城生态社区,1793,慧捷路,4642,信德里,3128,茗和里,4640,信友道,3567,仁德路,2517,金钟新市镇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757路,0,22,5447,杨柳青临时客运站,5184,西青区政府,3962,石家大院,5796,中环学院,1389,公用技师学院,2954,莱茵小镇,5723,中北高新区,5485,永红桥,5324,园田队,4247,天津高泰科技产业园,1305,福保产业园,5981,知景道,2230,吉庆道(高泰路),5885,张家窝家泰里,5840,周李庄,4221,天津石化油库,1539,郭庄子村[西青区],4777,小沙沃村,4727,宣家院村,4772,小杜庄村,957,大沙沃村(木大路),1027,大肚庄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
